"name","result.year","result.code","result.category"
"Bonasa sewerzowi","1994","LR/nt","Lower Risk/near threatened"
"Bonasa sewerzowi","1988","NT","Near Threatened"
"Boophis elenae","2015","NT","Near Threatened"
"Boophis obscurus","2016","NT","Near Threatened"
"Boophis periegetes","2016","NT","Near Threatened"
"Boophis periegetes","2008","DD","Data Deficient"
"Boophis periegetes","2004","DD","Data Deficient"
"Boophis quasiboehmei","2015","NT","Near Threatened"
"Boophis rufioculis","2016","NT","Near Threatened"
"Boophis rufioculis","2008","NT","Near Threatened"
"Boophis rufioculis","2004","NT","Near Threatened"
"Boraras urophthalmoides","2011","NT","Near Threatened"
"Bossiaea lenticularis","2012","NT","Near Threatened"
"Brachydeuterus auritus","2015","NT","Near Threatened"
"Brachymeles bicolor","2009","NT","Near Threatened"
"Brachymeles minimus","2009","NT","Near Threatened"
"Brachyotum campii","2004","NT","Near Threatened"
"Brachypodius priocephalus","2016","NT","Near Threatened"
"Brachypodius priocephalus","2012","NT","Near Threatened"
"Brachypodius priocephalus","2010","NT","Near Threatened"
"Brachypodius priocephalus","2009","LC","Least Concern"
"Brachypodius priocephalus","2008","LC","Least Concern"
"Brachypodius priocephalus","2004","LC","Least Concern"
"Brachypodius priocephalus","2000","LR/lc","Lower Risk/least concern"
"Brachypodius priocephalus","1994","LR/nt","Lower Risk/near threatened"
"Brachypodius priocephalus","1988","NT","Near Threatened"
"Brachypteryx hyperythra","2017","NT","Near Threatened"
"Brachypteryx hyperythra","2016","NT","Near Threatened"
"Brachypteryx hyperythra","2012","NT","Near Threatened"
"Brachypteryx hyperythra","2008","NT","Near Threatened"
"Brachypteryx hyperythra","2007","NT","Near Threatened"
"Brachypteryx hyperythra","2004","VU","Vulnerable"
"Brachypteryx hyperythra","2000","VU","Vulnerable"
"Brachypteryx hyperythra","1996","VU","Vulnerable"
"Brachypteryx hyperythra","1994","VU","Vulnerable"
"Brachypteryx hyperythra","1988","T","Threatened"
"Brachyramphus brevirostris","2016","NT","Near Threatened"
"Brachyramphus brevirostris","2014","NT","Near Threatened"
"Brachyramphus brevirostris","2013","CR","Critically Endangered"
"Brachyramphus brevirostris","2012","CR","Critically Endangered"
"Brachyramphus brevirostris","2010","CR","Critically Endangered"
"Brachyramphus brevirostris","2009","CR","Critically Endangered"
"Brachyramphus brevirostris","2008","CR","Critically Endangered"
"Brachyramphus brevirostris","2005","CR","Critically Endangered"
"Brachyramphus brevirostris","2004","CR","Critically Endangered"
"Brachyramphus brevirostris","2000","LR/lc","Lower Risk/least concern"
"Brachyramphus brevirostris","1994","LR/lc","Lower Risk/least concern"
"Brachyramphus brevirostris","1988","LR/lc","Lower Risk/least concern"
"Brachyramphus perdix","2016","NT","Near Threatened"
"Brachyramphus perdix","2012","NT","Near Threatened"
"Brachyramphus perdix","2010","NT","Near Threatened"
"Brachyramphus perdix","2008","NT","Near Threatened"
"Brachyramphus perdix","2004","NT","Near Threatened"
"Brachyramphus perdix","2000","LR/lc","Lower Risk/least concern"
"Brachyramphus perdix","1994","NR","Not Recognized"
"Brachyramphus perdix","1988","NR","Not Recognized"
"Brachystephanus coeruleus","2015","NT","Near Threatened"
"Bradypodion dracomontanum","2017","NT","Near Threatened"
"Bradypodion dracomontanum","2010","LC","Least Concern"
"Bradypodion nemorale","2017","NT","Near Threatened"
"Bradypodion nemorale","1996","LR/nt","Lower Risk/near threatened"
"Bradypodion nemorale","1994","R","Rare"
"Bradypodion ngomeense","2017","NT","Near Threatened"
"Bradypterus bangwaensis","2016","NT","Near Threatened"
"Bradypterus bangwaensis","2012","NT","Near Threatened"
"Bradypterus bangwaensis","2008","NT","Near Threatened"
"Bradypterus bangwaensis","2004","NT","Near Threatened"
"Bradypterus bangwaensis","2000","LR/nt","Lower Risk/near threatened"
"Bradypterus bangwaensis","1994","LR/nt","Lower Risk/near threatened"
"Bradypterus bangwaensis","1988","NR","Not Recognized"
"Bradypterus grandis","2016","NT","Near Threatened"
"Bradypterus grandis","2012","NT","Near Threatened"
"Bradypterus grandis","2008","NT","Near Threatened"
"Bradypterus grandis","2004","NT","Near Threatened"
"Bradypterus grandis","2000","VU","Vulnerable"
"Bradypterus grandis","1996","DD","Data Deficient"
"Bradypterus grandis","1994","DD","Data Deficient"
"Bradypterus grandis","1988","T","Threatened"
"Brassica villosa","2011","NT","Near Threatened"
"Breviceps bagginsi","2017","NT","Near Threatened"
"Breviceps bagginsi","2010","VU","Vulnerable"
"Breviceps bagginsi","2004","DD","Data Deficient"
"Breviceps gibbosus","2017","NT","Near Threatened"
"Breviceps gibbosus","2010","NT","Near Threatened"
"Breviceps gibbosus","2004","VU","Vulnerable"
"Breviceps gibbosus","1996","VU","Vulnerable"
"Breviceps gibbosus","1994","V","Vulnerable"
"Breviceps macrops","2017","NT","Near Threatened"
"Breviceps macrops","2004","VU","Vulnerable"
"Breviceps macrops","1996","VU","Vulnerable"
"Breviceps macrops","1994","R","Rare"
"Breviceps sylvestris","2016","NT","Near Threatened"
"Breviceps sylvestris","2010","EN","Endangered"
"Breviceps sylvestris","2004","VU","Vulnerable"
"Brevitrygon walga","2017","NT","Near Threatened"
"Bridouxia ponsonbyi","2010","NT","Near Threatened"
"Bridouxia ponsonbyi","2004","NT","Near Threatened"
"Bridouxia ponsonbyi","1996","EN","Endangered"
"Bridouxia praeclara","2004","NT","Near Threatened"
"Bridouxia praeclara","1996","EN","Endangered"
"Brignolia bowleri","2014","NT","Near Threatened"
"Brodriguesia santosii","2012","NT","Near Threatened"
"Brookesia ambreensis","2011","NT","Near Threatened"
"Brookesia antakarana","2011","NT","Near Threatened"
"Brookesia betschi","2011","NT","Near Threatened"
"Brookesia brunoi","2014","NT","Near Threatened"
"Brookesia confidens","2014","NT","Near Threatened"
"Brookesia griveaudi","2011","NT","Near Threatened"
"Brookesia micra","2014","NT","Near Threatened"
"Brotia mariae","2012","NT","Near Threatened"
"Browningia chlorocarpa","2017","NT","Near Threatened"
"Browningia chlorocarpa","2013","NT","Near Threatened"
"Brownlowia tersa","2010","NT","Near Threatened"
"Brunellia ovalifolia","2003","NT","Near Threatened"
"Brunellia ovalifolia","1998","R","Rare"
"Brunellia ovalifolia","1998","VU","Vulnerable"
"Brycon alburnus","2016","NT","Near Threatened"
"Brycon posadae","2016","NT","Near Threatened"
"Brycon posadae","2009","DD","Data Deficient"
"Bubo shelleyi","2016","NT","Near Threatened"
"Bubo shelleyi","2012","NT","Near Threatened"
"Bubo shelleyi","2008","NT","Near Threatened"
"Bubo shelleyi","2004","NT","Near Threatened"
"Bubo shelleyi","2000","LR/lc","Lower Risk/least concern"
"Bubo shelleyi","1994","LR/lc","Lower Risk/least concern"
"Bubo shelleyi","1988","LR/lc","Lower Risk/least concern"
"Buceros bicornis","2017","NT","Near Threatened"
"Buceros bicornis","2016","NT","Near Threatened"
"Buceros bicornis","2015","NT","Near Threatened"
"Buceros bicornis","2013","NT","Near Threatened"
"Buceros bicornis","2012","NT","Near Threatened"
"Buceros bicornis","2008","NT","Near Threatened"
"Buceros bicornis","2004","NT","Near Threatened"
"Buceros bicornis","2000","LR/nt","Lower Risk/near threatened"
"Buceros bicornis","1994","LR/lc","Lower Risk/least concern"
"Buceros bicornis","1988","LR/lc","Lower Risk/least concern"
"Buceros rhinoceros","2017","NT","Near Threatened"
"Buceros rhinoceros","2016","NT","Near Threatened"
"Buceros rhinoceros","2012","NT","Near Threatened"
"Buceros rhinoceros","2008","NT","Near Threatened"
"Buceros rhinoceros","2004","NT","Near Threatened"
"Buceros rhinoceros","2000","LR/nt","Lower Risk/near threatened"
"Buceros rhinoceros","1994","LR/lc","Lower Risk/least concern"
"Buceros rhinoceros","1988","LR/lc","Lower Risk/least concern"
"Buchnera wildii","2017","NT","Near Threatened"
"Bufo cryptotympanicus","2004","NT","Near Threatened"
"Bufo pageoti","2004","NT","Near Threatened"
"Bufo tuberculatus","2004","NT","Near Threatened"
"Bufo verrucosissimus","2009","NT","Near Threatened"
"Bufo verrucosissimus","2004","LC","Least Concern"
"Bufo verrucosissimus","2000","DD","Data Deficient"
"Bulbophyllum breviflorum","2013","NT","Near Threatened"
"Bulbophyllum hamelinii","2013","NT","Near Threatened"
"Bulbostylis clarkeana","2010","NT","Near Threatened"
"Bulbostylis lombardii","2013","NT","Near Threatened"
"Bulgarica pavlovici","2017","NT","Near Threatened"
"Bulinus browni","2017","NT","Near Threatened"
"Bulinus browni","2016","NT","Near Threatened"
"Bulinus browni","1996","LR/nt","Lower Risk/near threatened"
"Bulinus hightoni","2004","NT","Near Threatened"
"Bulweria fallax","2017","NT","Near Threatened"
"Bulweria fallax","2016","NT","Near Threatened"
"Bulweria fallax","2015","NT","Near Threatened"
"Bulweria fallax","2012","NT","Near Threatened"
"Bulweria fallax","2010","NT","Near Threatened"
"Bulweria fallax","2008","NT","Near Threatened"
"Bulweria fallax","2004","NT","Near Threatened"
"Bulweria fallax","2000","LR/nt","Lower Risk/near threatened"
"Bulweria fallax","1994","LR/lc","Lower Risk/least concern"
"Bulweria fallax","1988","NT","Near Threatened"
"Bunomys penitus","2008","NT","Near Threatened"
"Bunomys penitus","1996","LR/lc","Lower Risk/least concern"
"Burmeistera refracta","2003","NT","Near Threatened"
"Burnupia crassistriata","2004","VU","Vulnerable"
"Burnupia stuhlmanni","2016","NT","Near Threatened"
"Burnupia stuhlmanni","2004","VU","Vulnerable"
"Buteogallus aequinoctialis","2016","NT","Near Threatened"
"Buteogallus aequinoctialis","2014","NT","Near Threatened"
"Buteogallus aequinoctialis","2013","NT","Near Threatened"
"Buteogallus aequinoctialis","2012","LC","Least Concern"
"Buteogallus aequinoctialis","2009","LC","Least Concern"
"Buteogallus aequinoctialis","2008","LC","Least Concern"
"Buteogallus aequinoctialis","2004","LC","Least Concern"
"Buteogallus aequinoctialis","2000","LR/lc","Lower Risk/least concern"
"Buteogallus aequinoctialis","1994","LR/lc","Lower Risk/least concern"
"Buteogallus aequinoctialis","1988","LR/lc","Lower Risk/least concern"
"Buteogallus gundlachii","2016","NT","Near Threatened"
"Buteogallus gundlachii","2012","NT","Near Threatened"
"Buteogallus gundlachii","2008","NT","Near Threatened"
"Buteogallus gundlachii","2004","NR","Not Recognized"
"Buteogallus gundlachii","2000","NR","Not Recognized"
"Buteogallus gundlachii","1994","NR","Not Recognized"
"Buteogallus gundlachii","1988","NR","Not Recognized"
"Buteogallus solitarius","2016","NT","Near Threatened"
"Buteogallus solitarius","2012","NT","Near Threatened"
"Buteogallus solitarius","2008","NT","Near Threatened"
"Buteogallus solitarius","2004","NT","Near Threatened"
"Buteogallus solitarius","2000","LR/lc","Lower Risk/least concern"
"Buteogallus solitarius","1994","LR/nt","Lower Risk/near threatened"
"Buteogallus solitarius","1988","T","Threatened"
"Buteo oreophilus","2016","NT","Near Threatened"
"Buteo oreophilus","2014","NT","Near Threatened"
"Buteo solitarius","2016","NT","Near Threatened"
"Buteo solitarius","2012","NT","Near Threatened"
"Buteo solitarius","2008","NT","Near Threatened"
"Buteo solitarius","2004","NT","Near Threatened"
"Buteo solitarius","2000","LR/nt","Lower Risk/near threatened"
"Buteo solitarius","1994","LR/nt","Lower Risk/near threatened"
"Buteo solitarius","1988","T","Threatened"
"Buteo trizonatus","2017","NT","Near Threatened"
"Buteo trizonatus","2016","LC","Least Concern"
"Buteo trizonatus","2014","LC","Least Concern"
"Bythinella badensis","2011","NT","Near Threatened"
"Bythinella badensis","1996","VU","Vulnerable"
"Bythinella badensis","1994","E","Endangered"
"Bythiospeum alpinum","1996","DD","Data Deficient"
"Bythiospeum alpinum","1994","R","Rare"
"Bythiospeum diaphanoides","2010","NT","Near Threatened"
"Bythiospeum diaphanum","1996","LR/lc","Lower Risk/least concern"
"Bythiospeum diaphanum","1994","I","Indeterminate"
"Bythiospeum diaphanum","1990","I","Indeterminate"
"Cabassous chacoensis","2014","NT","Near Threatened"
"Cabassous chacoensis","2010","NT","Near Threatened"
"Cabassous chacoensis","2008","NT","Near Threatened"
"Cabassous chacoensis","2006","NT","Near Threatened"
"Cabassous chacoensis","1996","DD","Data Deficient"
"Cacatua goffiniana","2016","NT","Near Threatened"
"Cacatua goffiniana","2012","NT","Near Threatened"
"Cacatua goffiniana","2008","NT","Near Threatened"
"Cacatua goffiniana","2004","NT","Near Threatened"
"Cacatua goffiniana","2000","LR/nt","Lower Risk/near threatened"
"Cacatua goffiniana","1994","LR/nt","Lower Risk/near threatened"
"Cacatua goffiniana","1988","T","Threatened"
"Cacosternum capense","2017","NT","Near Threatened"
"Cacosternum capense","2010","NT","Near Threatened"
"Cacosternum capense","2004","VU","Vulnerable"
"Cacosternum capense","1996","LR/nt","Lower Risk/near threatened"
"Cacosternum capense","1994","R","Rare"
"Cacosternum platys","2017","NT","Near Threatened"
"Cacosternum platys","2013","LC","Least Concern"
"Cacosternum platys","2004","LC","Least Concern"
"Caenolestes caniventer","2015","NT","Near Threatened"
"Caenolestes caniventer","2008","NT","Near Threatened"
"Caenolestes caniventer","1996","LR/lc","Lower Risk/least concern"
"Cajanus cajanifolius","2012","NT","Near Threatened"
"Calamus godefroyi","2011","NT","Near Threatened"
"Calamus godefroyi","1998","R","Rare"
"Calamus taurinus","2014","NT","Near Threatened"
"Calathea ecuadoriana","2004","NT","Near Threatened"
"Calathea pallidicosta","2004","NT","Near Threatened"
"Calathea paucifolia","2004","NT","Near Threatened"
"Calathea plurispicata","2004","NT","Near Threatened"
"Calathea utilis","2004","NT","Near Threatened"
"Calathea veitchiana","2004","NT","Near Threatened"
"Calceolaria ferruginea","2004","NT","Near Threatened"
"Calceolaria ferruginea","1998","V","Vulnerable"
"Calceolaria helianthemoides","2004","NT","Near Threatened"
"Calceolaria helianthemoides","1998","E","Endangered"
"Caledoniscincus aquilonius","2011","NT","Near Threatened"
"Calidris canutus","2017","NT","Near Threatened"
"Calidris canutus","2016","NT","Near Threatened"
"Calidris canutus","2015","NT","Near Threatened"
"Calidris canutus","2012","LC","Least Concern"
"Calidris canutus","2009","LC","Least Concern"
"Calidris canutus","2008","LC","Least Concern"
"Calidris canutus","2004","LC","Least Concern"
"Calidris canutus","2000","LR/lc","Lower Risk/least concern"
"Calidris canutus","1994","LR/lc","Lower Risk/least concern"
"Calidris canutus","1988","LR/lc","Lower Risk/least concern"
"Calidris ferruginea","2017","NT","Near Threatened"
"Calidris ferruginea","2016","NT","Near Threatened"
"Calidris ferruginea","2015","NT","Near Threatened"
"Calidris ferruginea","2012","LC","Least Concern"
"Calidris ferruginea","2009","LC","Least Concern"
"Calidris ferruginea","2008","LC","Least Concern"
"Calidris ferruginea","2004","LC","Least Concern"
"Calidris ferruginea","2000","LR/lc","Lower Risk/least concern"
"Calidris ferruginea","1994","LR/lc","Lower Risk/least concern"
"Calidris ferruginea","1988","LR/lc","Lower Risk/least concern"
"Calidris pusilla","2016","NT","Near Threatened"
"Calidris pusilla","2012","NT","Near Threatened"
"Calidris pusilla","2009","LC","Least Concern"
"Calidris pusilla","2008","LC","Least Concern"
"Calidris pusilla","2004","LC","Least Concern"
"Calidris pusilla","2000","LR/lc","Lower Risk/least concern"
"Calidris pusilla","1994","LR/lc","Lower Risk/least concern"
"Calidris pusilla","1988","LR/lc","Lower Risk/least concern"
"Calidris ruficollis","2016","NT","Near Threatened"
"Calidris ruficollis","2015","NT","Near Threatened"
"Calidris ruficollis","2012","LC","Least Concern"
"Calidris ruficollis","2009","LC","Least Concern"
"Calidris ruficollis","2008","LC","Least Concern"
"Calidris ruficollis","2004","LC","Least Concern"
"Calidris ruficollis","2000","LR/lc","Lower Risk/least concern"
"Calidris ruficollis","1994","LR/lc","Lower Risk/least concern"
"Calidris ruficollis","1988","LR/lc","Lower Risk/least concern"
"Calidris subruficollis","2017","NT","Near Threatened"
"Calidris subruficollis","2016","NT","Near Threatened"
"Calidris subruficollis","2012","NT","Near Threatened"
"Calidris subruficollis","2008","NT","Near Threatened"
"Calidris subruficollis","2006","NT","Near Threatened"
"Calidris subruficollis","2004","NT","Near Threatened"
"Calidris subruficollis","2000","LR/nt","Lower Risk/near threatened"
"Calidris subruficollis","1994","LR/lc","Lower Risk/least concern"
"Calidris subruficollis","1988","LR/lc","Lower Risk/least concern"
"Callaeas wilsoni","2017","NT","Near Threatened"
"Callaeas wilsoni","2016","NT","Near Threatened"
"Calliandra brenesii","2012","NT","Near Threatened"
"Callicebus nigrifrons","2008","NT","Near Threatened"
"Callicebus nigrifrons","2003","NT","Near Threatened"
"Callicebus nigrifrons","2000","VU","Vulnerable"
"Callicebus nigrifrons","1996","VU","Vulnerable"
"Callicebus nigrifrons","1994","E","Endangered"
"Callichthys oibaensis","2016","NT","Near Threatened"
"Callicrania vicentae","2016","NT","Near Threatened"
"Calliope pectardens","2017","NT","Near Threatened"
"Calliope pectardens","2016","NT","Near Threatened"
"Calliope pectardens","2012","NT","Near Threatened"
"Calliope pectardens","2008","NT","Near Threatened"
"Calliope pectardens","2004","NT","Near Threatened"
"Calliope pectardens","2000","LR/nt","Lower Risk/near threatened"
"Calliope pectardens","1994","LR/nt","Lower Risk/near threatened"
"Calliope pectardens","1988","LR/lc","Lower Risk/least concern"
"Calliphona koenigi","2016","NT","Near Threatened"
"Calliphona koenigi","2012","VU","Vulnerable"
"Callithrix kuhlii","2008","NT","Near Threatened"
"Callithrix kuhlii","2003","LC","Least Concern"
"Callithrix kuhlii","2000","LR/lc","Lower Risk/least concern"
"Callithrix kuhlii","1996","LR/lc","Lower Risk/least concern"
"Callithrix kuhlii","1994","V","Vulnerable"
"Callitris baileyi","2013","NT","Near Threatened"
"Callitris baileyi","1998","R","Rare"
"Callitris baileyi","1998","VU","Vulnerable"
"Callitris drummondii","2013","NT","Near Threatened"
"Callitris drummondii","1998","V","Vulnerable"
"Callitris drummondii","1998","VU","Vulnerable"
"Callitris neocaledonica","2010","NT","Near Threatened"
"Callitris neocaledonica","1998","LR/cd","Lower Risk/conservation dependent"
"Callitris neocaledonica","1998","V","Vulnerable"
"Callitris roei","2013","NT","Near Threatened"
"Callitris roei","1998","V","Vulnerable"
"Callitris roei","1998","VU","Vulnerable"
"Callopanchax occidentalis","2010","NT","Near Threatened"
"Callopsis volkensii","2009","NT","Near Threatened"
"Callosciurus adamsi","2016","NT","Near Threatened"
"Callosciurus adamsi","2008","VU","Vulnerable"
"Callosciurus adamsi","1996","LR/lc","Lower Risk/least concern"
"Callosciurus nigrovittatus","2008","NT","Near Threatened"
"Callosciurus nigrovittatus","1996","LR/lc","Lower Risk/least concern"
"Callosciurus quinquestriatus","2008","NT","Near Threatened"
"Callosciurus quinquestriatus","1996","VU","Vulnerable"
"Callospermophilus madrensis","2016","NT","Near Threatened"
"Callospermophilus madrensis","2008","NT","Near Threatened"
"Callospermophilus madrensis","1996","LR/nt","Lower Risk/near threatened"
"Calobota lotononoides","2014","NT","Near Threatened"
"Calocedrus macrolepis","2013","NT","Near Threatened"
"Calocedrus macrolepis","2000","VU","Vulnerable"
"Calocedrus macrolepis","1998","V","Vulnerable"
"Calocedrus macrolepis","1998","VU","Vulnerable"
"Caloenas nicobarica","2016","NT","Near Threatened"
"Caloenas nicobarica","2012","NT","Near Threatened"
"Caloenas nicobarica","2008","NT","Near Threatened"
"Caloenas nicobarica","2004","NT","Near Threatened"
"Caloenas nicobarica","2000","LR/nt","Lower Risk/near threatened"
"Caloenas nicobarica","1994","LR/nt","Lower Risk/near threatened"
"Caloenas nicobarica","1988","T","Threatened"
"Calonectris edwardsii","2017","NT","Near Threatened"
"Calonectris edwardsii","2016","NT","Near Threatened"
"Calonectris edwardsii","2012","NT","Near Threatened"
"Calonectris edwardsii","2010","NT","Near Threatened"
"Calonectris edwardsii","2008","NT","Near Threatened"
"Calonectris edwardsii","2004","NT","Near Threatened"
"Calonectris edwardsii","2000","NR","Not Recognized"
"Calonectris edwardsii","1994","NR","Not Recognized"
"Calonectris edwardsii","1988","NR","Not Recognized"
"Calonectris leucomelas","2017","NT","Near Threatened"
"Calonectris leucomelas","2016","NT","Near Threatened"
"Calonectris leucomelas","2015","NT","Near Threatened"
"Calonectris leucomelas","2012","LC","Least Concern"
"Calonectris leucomelas","2009","LC","Least Concern"
"Calonectris leucomelas","2008","LC","Least Concern"
"Calonectris leucomelas","2004","LC","Least Concern"
"Calonectris leucomelas","2000","LR/lc","Lower Risk/least concern"
"Calonectris leucomelas","1994","LR/lc","Lower Risk/least concern"
"Calonectris leucomelas","1988","LR/lc","Lower Risk/least concern"
"Caloperdix oculeus","2016","NT","Near Threatened"
"Caloperdix oculeus","2012","NT","Near Threatened"
"Caloperdix oculeus","2008","NT","Near Threatened"
"Caloperdix oculeus","2004","NT","Near Threatened"
"Caloperdix oculeus","2000","LR/nt","Lower Risk/near threatened"
"Caloperdix oculeus","1994","LR/lc","Lower Risk/least concern"
"Caloperdix oculeus","1988","LR/lc","Lower Risk/least concern"
"Calopteryx coomani","2011","NT","Near Threatened"
"Caloramphus hayii","2016","NT","Near Threatened"
"Caloramphus hayii","2014","NT","Near Threatened"
"Calotriton asper","2006","NT","Near Threatened"
"Calotriton asper","2004","LC","Least Concern"
"Calumma amber","2011","NT","Near Threatened"
"Calumma ambreense","2011","NT","Near Threatened"
"Calumma guibei","2011","NT","Near Threatened"
"Calumma marojezense","2011","NT","Near Threatened"
"Calumma parsonii","2011","NT","Near Threatened"
"Calumma peltierorum","2011","NT","Near Threatened"
"Calvoa calliantha","2015","NT","Near Threatened"
"Calyptomena hosii","2017","NT","Near Threatened"
"Calyptomena hosii","2016","NT","Near Threatened"
"Calyptomena hosii","2012","NT","Near Threatened"
"Calyptomena hosii","2008","NT","Near Threatened"
"Calyptomena hosii","2004","NT","Near Threatened"
"Calyptomena hosii","2000","LR/nt","Lower Risk/near threatened"
"Calyptomena hosii","1994","LR/lc","Lower Risk/least concern"
"Calyptomena hosii","1988","NT","Near Threatened"
"Calyptomena viridis","2016","NT","Near Threatened"
"Calyptomena viridis","2012","NT","Near Threatened"
"Calyptomena viridis","2008","NT","Near Threatened"
"Calyptomena viridis","2004","NT","Near Threatened"
"Calyptomena viridis","2000","LR/nt","Lower Risk/near threatened"
"Calyptomena viridis","1994","LR/lc","Lower Risk/least concern"
"Calyptomena viridis","1988","LR/lc","Lower Risk/least concern"
"Calyptophilus frugivorus","2017","NT","Near Threatened"
"Calyptophilus frugivorus","2016","NT","Near Threatened"
"Calyptophilus frugivorus","2008","NR","Not Recognized"
"Calyptophilus frugivorus","2004","NR","Not Recognized"
"Calyptophilus frugivorus","2000","NR","Not Recognized"
"Calyptophilus frugivorus","1994","NR","Not Recognized"
"Calyptophilus frugivorus","1988","NR","Not Recognized"
"Cambarellus chapalanus","2010","NT","Near Threatened"
"Cambarus bouchardi","2010","NT","Near Threatened"
"Cambarus bouchardi","1996","VU","Vulnerable"
"Cambarus bouchardi","1994","I","Indeterminate"
"Cambarus bouchardi","1990","I","Indeterminate"
"Cambarus bouchardi","1988","I","Indeterminate"
"Cambarus bouchardi","1986","I","Indeterminate"
"Cambarus coosawattae","2010","NT","Near Threatened"
"Cambarus coosawattae","1996","VU","Vulnerable"
"Cambarus lenati","2010","NT","Near Threatened"
"Cambarus nerterius","2010","NT","Near Threatened"
"Cambarus nerterius","1996","VU","Vulnerable"
"Cambarus setosus","2010","NT","Near Threatened"
"Cambarus speciosus","2010","NT","Near Threatened"
"Cambarus speciosus","1996","VU","Vulnerable"
"Cambarus truncatus","2010","NT","Near Threatened"
"Cambarus truncatus","1996","EN","Endangered"
"Cambarus tuckasegee","2010","NT","Near Threatened"
"Cambarus williami","2010","NT","Near Threatened"
"Cambarus williami","1996","EN","Endangered"
"Camellia costata","2015","NT","Near Threatened"
"Camellia hengchunensis","2015","NT","Near Threatened"
"Camellia hengchunensis","1998","EN","Endangered"
"Camellia hengchunensis","1998","V","Vulnerable"
"Camellia indochinensis","2015","NT","Near Threatened"
"Camellia indochinensis","1998","R","Rare"
"Camellia longissima","2015","NT","Near Threatened"
"Camellia melliana","2015","NT","Near Threatened"
"Camellia parvimuricata","2015","NT","Near Threatened"
"Camellia pilosperma","2015","NT","Near Threatened"
"Camellia subintegra","2015","NT","Near Threatened"
"Camellia tuberculata","2015","NT","Near Threatened"
"Campanula alata","2010","NT","Near Threatened"
"Campephilus gayaquilensis","2016","NT","Near Threatened"
"Campephilus gayaquilensis","2012","NT","Near Threatened"
"Campephilus gayaquilensis","2008","NT","Near Threatened"
"Campephilus gayaquilensis","2004","NT","Near Threatened"
"Campephilus gayaquilensis","2000","LR/nt","Lower Risk/near threatened"
"Campephilus gayaquilensis","1994","LR/lc","Lower Risk/least concern"
"Campephilus gayaquilensis","1988","LR/lc","Lower Risk/least concern"
"Campephilus splendens","2016","NT","Near Threatened"
"Campephilus splendens","2014","NT","Near Threatened"
"Campethera notata","2017","NT","Near Threatened"
"Campethera notata","2016","NT","Near Threatened"
"Campethera notata","2012","NT","Near Threatened"
"Campethera notata","2008","NT","Near Threatened"
"Campethera notata","2004","NT","Near Threatened"
"Campethera notata","2000","LR/nt","Lower Risk/near threatened"
"Campethera notata","1994","LR/nt","Lower Risk/near threatened"
"Campethera notata","1988","LR/lc","Lower Risk/least concern"
"Campylopterus ensipennis","2016","NT","Near Threatened"
"Campylopterus ensipennis","2012","NT","Near Threatened"
"Campylopterus ensipennis","2008","NT","Near Threatened"
"Campylopterus ensipennis","2004","NT","Near Threatened"
"Campylopterus ensipennis","2000","LR/nt","Lower Risk/near threatened"
"Campylopterus ensipennis","1996","VU","Vulnerable"
"Campylopterus ensipennis","1994","VU","Vulnerable"
"Campylopterus ensipennis","1988","T","Threatened"
"Campylopterus villaviscensio","2016","NT","Near Threatened"
"Campylopterus villaviscensio","2012","NT","Near Threatened"
"Campylopterus villaviscensio","2008","NT","Near Threatened"
"Campylopterus villaviscensio","2004","NT","Near Threatened"
"Campylopterus villaviscensio","2000","LR/nt","Lower Risk/near threatened"
"Campylopterus villaviscensio","1994","LR/nt","Lower Risk/near threatened"
"Campylopterus villaviscensio","1988","NT","Near Threatened"
"Campylorhynchus yucatanicus","2017","NT","Near Threatened"
"Campylorhynchus yucatanicus","2016","NT","Near Threatened"
"Campylorhynchus yucatanicus","2012","NT","Near Threatened"
"Campylorhynchus yucatanicus","2008","NT","Near Threatened"
"Campylorhynchus yucatanicus","2004","NT","Near Threatened"
"Campylorhynchus yucatanicus","2000","LR/lc","Lower Risk/least concern"
"Campylorhynchus yucatanicus","1994","LR/lc","Lower Risk/least concern"
"Campylorhynchus yucatanicus","1988","LR/lc","Lower Risk/least concern"
"Canariella discobolus","2011","NT","Near Threatened"
"Canariella tillieri","2011","NT","Near Threatened"
"Canariola willemsei","2016","NT","Near Threatened"
"Candidula cavannae","2011","NT","Near Threatened"
"Candidula coudensis","2017","NT","Near Threatened"
"Capito fitzpatricki","2016","NT","Near Threatened"
"Capito fitzpatricki","2014","NT","Near Threatened"
"Capito squamatus","2016","NT","Near Threatened"
"Capito squamatus","2012","NT","Near Threatened"
"Capito squamatus","2008","NT","Near Threatened"
"Capito squamatus","2004","NT","Near Threatened"
"Capito squamatus","2000","LR/nt","Lower Risk/near threatened"
"Capito squamatus","1994","LR/nt","Lower Risk/near threatened"
"Capito squamatus","1988","LR/lc","Lower Risk/least concern"
"Capoeta bergamae","2014","NT","Near Threatened"
"Capoeta bergamae","2006","VU","Vulnerable"
"Capoeta ekmekciae","2014","NT","Near Threatened"
"Capoeta turani","2014","NT","Near Threatened"
"Capra cylindricornis","2008","NT","Near Threatened"
"Capra cylindricornis","1996","VU","Vulnerable"
"Capra cylindricornis","1994","R","Rare"
"Capra falconeri","2015","NT","Near Threatened"
"Capra falconeri","2008","EN","Endangered"
"Capra falconeri","1996","EN","Endangered"
"Capra falconeri","1994","E","Endangered"
