"count","category","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation"
902,"EX",11896,"Leucocharis porphyrocheila",NA,NA,NA
902,"EX",11919,"Levuana irridescens",NA,NA,NA
902,"EX",11931,"Libera subcavernula",NA,NA,NA
902,"EX",11932,"Libera tumuloides",NA,NA,NA
902,"EX",11934,"Libythea cinyras",NA,NA,NA
902,"EX",32074,"Licania caldasiana",NA,NA,NA
902,"EX",11993,"Liocypris grandis",NA,NA,NA
902,"EX",19148,"Lithobates fisheri",NA,NA,NA
902,"EX",12242,"Littoraria flammea",NA,NA,NA
902,"EX",12243,"Littoridina gaudichaudii",NA,NA,NA
902,"EX",62798304,"Logania depressa",NA,NA,NA
902,"EX",22728844,"Lophopsittacus bensoni",NA,NA,NA
902,"EX",22728847,"Lophopsittacus mauritianus",NA,NA,NA
902,"EX",12382,"Lottia alveus",NA,NA,NA
902,"EX",103824105,"Loxops wolstenholmei",NA,NA,NA
902,"EX",12526,"Lyropupa perlonga",NA,NA,NA
902,"EX",197874,"Macrobrachium leptodactylus",NA,NA,NA
902,"EX",12625,"Macropus greyi",NA,NA,NA
902,"EX",12651,"Macrotis leucura",NA,NA,NA
902,"EX",33655,"Madhuca insignis",NA,NA,NA
902,"EX",199495,"Margatteoidea amoena",NA,NA,NA
902,"EX",18979,"Marstonia olivacea",NA,NA,NA
902,"EX",22728866,"Mascarenotus grucheti",NA,NA,NA
902,"EX",22728856,"Mascarenotus murivorus",NA,NA,NA
902,"EX",22728861,"Mascarenotus sauzieri",NA,NA,NA
902,"EX",22685258,"Mascarinus mascarin",NA,NA,NA
902,"EX",12879,"Mautodontha acuticosta",NA,NA,NA
902,"EX",12882,"Mautodontha consimilis",NA,NA,NA
902,"EX",12883,"Mautodontha consobrina",NA,NA,NA
902,"EX",12884,"Mautodontha maupiensis",NA,NA,NA
902,"EX",12885,"Mautodontha parvidens",NA,NA,NA
902,"EX",12886,"Mautodontha punctiperforata",NA,NA,NA
902,"EX",12887,"Mautodontha saintjohni",NA,NA,NA
902,"EX",12888,"Mautodontha subtilis",NA,NA,NA
902,"EX",12889,"Mautodontha unilamellata",NA,NA,NA
902,"EX",12890,"Mautodontha zebrina",NA,NA,NA
902,"EX",12922,"Mecodema punctellum",NA,NA,NA
902,"EX",12926,"Medionidus mcglameriae",NA,NA,NA
902,"EX",12944,"Megadytes ducalis",NA,NA,NA
902,"EX",12953,"Megalagrion jugorum",NA,NA,NA
902,"EX",41213,"Megalobulimus cardosoi",NA,NA,NA
902,"EX",12980,"Megalomys desmarestii",NA,NA,NA
902,"EX",12981,"Megalomys luciae",NA,NA,NA
902,"EX",136657,"Megaoryzomys curioi",NA,NA,NA
902,"EX",51269349,"Melanoplus spretus",NA,NA,NA
902,"EX",33664,"Melicope cruciata",NA,NA,NA
902,"EX",33665,"Melicope haleakalae",NA,NA,NA
902,"EX",33670,"Melicope macropus",NA,NA,NA
902,"EX",97905834,"Melicope nealae",NA,NA,NA
902,"EX",33673,"Melicope obovata",NA,NA,NA
902,"EX",33675,"Melicope paniculata",NA,NA,NA
902,"EX",13132,"Melomys rubicola",NA,NA,NA
902,"EX",184749,"Mercuria letourneuxiana",NA,NA,NA
902,"EX",22680496,"Mergus australis",NA,NA,NA
902,"EX",21460777,"Metazalmoxis ferruginea",NA,NA,NA
902,"EX",22691086,"Microgoura meeki",NA,NA,NA
902,"EX",73,"Mirogrex hulensis",NA,NA,NA
902,"EX",22704329,"Moho apicalis",NA,NA,NA
902,"EX",22704335,"Moho bishopi",NA,NA,NA
902,"EX",22704323,"Moho braccatus",NA,NA,NA
902,"EX",22704342,"Moho nobilis",NA,NA,NA
902,"EX",39291,"Moxostoma lacerum",NA,NA,NA
902,"EX",22728746,"Mundia elpenor",NA,NA,NA
902,"EX",22708559,"Myadestes myadestinus",NA,NA,NA
902,"EX",22708564,"Myadestes woahensis",NA,NA,NA
902,"EX",22707354,"Myiagra freycineti",NA,NA,NA
902,"EX",62798327,"Myosotis laingii",NA,NA,NA
902,"EX",33796,"Myrcia skeldingii",NA,NA,NA
902,"EX",14316,"Namibcypris costata",NA,NA,NA
902,"EX",14318,"Nancibella quintalia",NA,NA,NA
902,"EX",22728841,"Nannococcyx psix",NA,NA,NA
902,"EX",58390,"Nannophrys guentheri",NA,NA,NA
902,"EX",22710836,"Necropsar rodericanus",NA,NA,NA
902,"EX",22728851,"Necropsittacus rodricanus",NA,NA,NA
902,"EX",14483,"Neduba extincta",NA,NA,NA
902,"EX",39179,"Neomacounia nitida",NA,NA,NA
902,"EX",13655,"Neomonachus tropicalis",NA,NA,NA
902,"EX",14553,"Neoplanorbis carinatus",NA,NA,NA
902,"EX",14554,"Neoplanorbis smithi",NA,NA,NA
902,"EX",14556,"Neoplanorbis tantillus",NA,NA,NA
902,"EX",14555,"Neoplanorbis umbilicatus",NA,NA,NA
902,"EX",14576,"Neotoma bryanti ssp. anthonyi","anthonyi","ssp.",NA
902,"EX",14577,"Neotoma bryanti ssp. bunkeri","bunkeri","ssp.",NA
902,"EX",14580,"Neotoma bryanti ssp. martinensis","martinensis","ssp.",NA
902,"EX",40784,"Neovison macrodon",NA,NA,NA
902,"EX",22714587,"Nesillas aldabrana",NA,NA,NA
902,"EX",37598,"Nesiota elliptica",NA,NA,NA
902,"EX",62257034,"Nesoenas cicur",NA,NA,NA
902,"EX",22728712,"Nesoenas duboisi",NA,NA,NA
902,"EX",22728722,"Nesoenas rodericanus",NA,NA,NA
902,"EX",41313,"Nesophontes edithae",NA,NA,NA
902,"EX",14672,"Nesophontes hypomicrus",NA,NA,NA
902,"EX",136381,"Nesophontes major",NA,NA,NA
902,"EX",14673,"Nesophontes micrus",NA,NA,NA
902,"EX",14674,"Nesophontes paramicrus",NA,NA,NA
902,"EX",14676,"Nesophontes zamicrus",NA,NA,NA
902,"EX",14681,"Nesopupa turtoni",NA,NA,NA
902,"EX",14706,"Nesoryzomys darwini",NA,NA,NA
902,"EX",14708,"Nesoryzomys indefessus",NA,NA,NA
902,"EX",22684834,"Nestor productus",NA,NA,NA
902,"EX",14746,"Newcombia philippiana",NA,NA,NA
902,"EX",136692,"Noronhomys vespuccii",NA,NA,NA
902,"EX",14861,"Notomys amplus",NA,NA,NA
902,"EX",14864,"Notomys longicaudatus",NA,NA,NA
902,"EX",14865,"Notomys macrotis",NA,NA,NA
902,"EX",14866,"Notomys mordax",NA,NA,NA
902,"EX",45958541,"Notomys robustus",NA,NA,NA
902,"EX",14881,"Notropis amecae",NA,NA,NA
902,"EX",14882,"Notropis aulidion",NA,NA,NA
902,"EX",14891,"Notropis orca",NA,NA,NA
902,"EX",14894,"Notropis saladonis",NA,NA,NA
902,"EX",14908,"Noturus trautmani",NA,NA,NA
902,"EX",62286255,"Nyctanassa carcinocatactes",NA,NA,NA
902,"EX",22728781,"Nycticorax duboisi",NA,NA,NA
902,"EX",22728777,"Nycticorax mauritianus",NA,NA,NA
902,"EX",22728787,"Nycticorax megacephalus",NA,NA,NA
902,"EX",35042,"Ochrosia brownii",NA,NA,NA
902,"EX",35043,"Ochrosia fatuhivensis",NA,NA,NA
902,"EX",35045,"Ochrosia tahitensis",NA,NA,NA
902,"EX",193438,"Oeceoclades seychellarum",NA,NA,NA
902,"EX",15166,"Oeobia sp. nov.",NA,NA,NA
902,"EX",15187,"Ohridohauffenia drimica",NA,NA,NA
902,"EX",43923,"Oldenlandia adscensionis",NA,NA,NA
902,"EX",15191,"Oleacina guadeloupensis",NA,NA,NA
902,"EX",15255,"Oligoryzomys victus",NA,NA,NA
902,"EX",15297,"Omphalotropis plicosa",NA,NA,NA
902,"EX",135339,"Oncorhynchus nerka COLUMBIA RIVER: Payette R",NA,NA,"COLUMBIA RIVER: Payette R"
902,"EX",135341,"Oncorhynchus nerka COLUMBIA RIVER: Suttle Lk/Deschutes R",NA,NA,"COLUMBIA RIVER: Suttle Lk/Deschutes R"
902,"EX",135368,"Oncorhynchus nerka COLUMBIA RIVER: Upper, Headwater/Arrow, Whatsan Lk",NA,NA,"COLUMBIA RIVER: Upper, Headwater/Arrow, Whatsan Lk"
902,"EX",135326,"Oncorhynchus nerka COLUMBIA RIVER: Wallowa Lk",NA,NA,"COLUMBIA RIVER: Wallowa Lk"
902,"EX",135316,"Oncorhynchus nerka COLUMBIA RIVER: Yakima R",NA,NA,"COLUMBIA RIVER: Yakima R"
902,"EX",15331,"Onychogalea lunata",NA,NA,NA
902,"EX",15144,"Oodemas laysanensis",NA,NA,NA
902,"EX",32433,"Ormosia howii",NA,NA,NA
902,"EX",201484,"Orthomorpha crinita",NA,NA,NA
902,"EX",136540,"Oryzomys antillarum",NA,NA,NA
902,"EX",15583,"Oryzomys nelsoni",NA,NA,NA
902,"EX",32434,"Otophora unilocularis",NA,NA,NA
902,"EX",15732,"Ourebia ourebi ssp. kenyae","kenyae","ssp.",NA
902,"EX",168116,"Pachnodus curiosus",NA,NA,NA
902,"EX",168112,"Pachnodus ladiguensis",NA,NA,NA
902,"EX",40091,"Pachnodus velutinus",NA,NA,NA
902,"EX",15864,"Pachystyla rufozonata",NA,NA,NA
902,"EX",15867,"Pacifastacus nigrescens",NA,NA,NA
902,"EX",136532,"Palaeopropithecus ingens",NA,NA,NA
902,"EX",15949,"Pantanodon madagascariensis",NA,NA,NA
902,"EX",41682,"Panthera tigris ssp. balica","balica","ssp.",NA
902,"EX",41681,"Panthera tigris ssp. sondaica","sondaica","ssp.",NA
902,"EX",41505,"Panthera tigris ssp. virgata","virgata","ssp.",NA
902,"EX",15971,"Panulena perrugosa",NA,NA,NA
902,"EX",22720823,"Paroreomyza flammea",NA,NA,NA
902,"EX",16284,"Partula arguta",NA,NA,NA
902,"EX",16298,"Partula atilis",NA,NA,NA
902,"EX",16272,"Partula aurantia",NA,NA,NA
902,"EX",16300,"Partula auriculata",NA,NA,NA
902,"EX",16334,"Partula bilineata",NA,NA,NA
902,"EX",16335,"Partula callifera",NA,NA,NA
902,"EX",16301,"Partula candida",NA,NA,NA
902,"EX",16336,"Partula cedista",NA,NA,NA
902,"EX",16303,"Partula citrina",NA,NA,NA
902,"EX",16306,"Partula crassilabris",NA,NA,NA
902,"EX",16307,"Partula cuneata",NA,NA,NA
902,"EX",16337,"Partula cytherea",NA,NA,NA
902,"EX",16308,"Partula dolichostoma",NA,NA,NA
902,"EX",16338,"Partula dolorosa",NA,NA,NA
902,"EX",16339,"Partula eremita",NA,NA,NA
902,"EX",16310,"Partula formosa",NA,NA,NA
902,"EX",16312,"Partula garretti",NA,NA,NA
902,"EX",16314,"Partula imperforata",NA,NA,NA
902,"EX",16340,"Partula jackieburchi",NA,NA,NA
902,"EX",16290,"Partula labrusca",NA,NA,NA
902,"EX",16315,"Partula leptochila",NA,NA,NA
902,"EX",16317,"Partula levistriata",NA,NA,NA
902,"EX",168191,"Partula lugubris",NA,NA,NA
902,"EX",16318,"Partula lutea",NA,NA,NA
902,"EX",168192,"Partula navigatoria",NA,NA,NA
902,"EX",16341,"Partula planilabrum",NA,NA,NA
902,"EX",16322,"Partula producta",NA,NA,NA
902,"EX",16324,"Partula protracta",NA,NA,NA
902,"EX",16326,"Partula raiatensis",NA,NA,NA
902,"EX",16327,"Partula remota",NA,NA,NA
902,"EX",16343,"Partula sagitta",NA,NA,NA
902,"EX",16280,"Partula salifana",NA,NA,NA
902,"EX",64444,"Partula suturalis ssp. suturalis","suturalis","ssp.",NA
902,"EX",64445,"Partula taeniata ssp. taeniata","taeniata","ssp.",NA
902,"EX",16331,"Partula turgida",NA,NA,NA
902,"EX",16349,"Partula umbilicata",NA,NA,NA
902,"EX",16351,"Partulina crassa",NA,NA,NA
902,"EX",16353,"Partulina montagui",NA,NA,NA
902,"EX",36157,"Pausinystalia brachythyrsum",NA,NA,NA
902,"EX",16527,"Pelusios seychellensis",NA,NA,NA
902,"EX",199838,"Pennatomys nivalis",NA,NA,NA
902,"EX",40726,"Pentagenia robusta",NA,NA,NA
902,"EX",16570,"Perameles eremiana",NA,NA,NA
902,"EX",16601,"Perdicella fulgurans",NA,NA,NA
902,"EX",16602,"Perdicella maniensis",NA,NA,NA
902,"EX",16603,"Perdicella zebra",NA,NA,NA
902,"EX",16604,"Perdicella zebrina",NA,NA,NA
902,"EX",196773,"Peromona erinacea",NA,NA,NA
902,"EX",16645,"Peromyscus pembertoni",NA,NA,NA
902,"EX",22690062,"Pezophaps solitaria",NA,NA,NA
902,"EX",22696750,"Phalacrocorax perspicillatus",NA,NA,NA
902,"EX",16925,"Phelsuma gigas",NA,NA,NA
902,"EX",1119,"Pholidoscelis cineraceus",NA,NA,NA
902,"EX",17078,"Phrynomedusa fimbriata",NA,NA,NA
902,"EX",17120,"Phyllococcus oahuensis",NA,NA,NA
902,"EX",17240,"Physella microstriata",NA,NA,NA
902,"EX",22694856,"Pinguinus impennis",NA,NA,NA
902,"EX",103772527,"Pipilo naufragus",NA,NA,NA
902,"EX",136769,"Pipistrellus murrayi",NA,NA,NA
902,"EX",17448,"Placostylus bivaricosus ssp. etheridgei","etheridgei","ssp.",NA
902,"EX",17449,"Placostylus cuniculinsulae",NA,NA,NA
902,"EX",17462,"Plagiodontia ipnaeum",NA,NA,NA
902,"EX",17480,"Planorbella multivolvis",NA,NA,NA
902,"EX",180996,"Platytropius siamensis",NA,NA,NA
902,"EX",168180,"Plectostoma sciaphilum",NA,NA,NA
902,"EX",196288,"Pleorotus braueri",NA,NA,NA
902,"EX",29488,"Plethodon ainsworthi",NA,NA,NA
902,"EX",17672,"Pleurobema altum",NA,NA,NA
902,"EX",17673,"Pleurobema avellanum",NA,NA,NA
902,"EX",17675,"Pleurobema bournianum",NA,NA,NA
902,"EX",17680,"Pleurobema flavidulum",NA,NA,NA
902,"EX",17684,"Pleurobema hagleri",NA,NA,NA
902,"EX",17686,"Pleurobema johannis",NA,NA,NA
902,"EX",17687,"Pleurobema murrayense",NA,NA,NA
902,"EX",17688,"Pleurobema nucleopsis",NA,NA,NA
902,"EX",17689,"Pleurobema perovatum",NA,NA,NA
902,"EX",17694,"Pleurobema troschelianum",NA,NA,NA
902,"EX",17695,"Pleurobema verum",NA,NA,NA
902,"EX",17708,"Pleurodonte desidens",NA,NA,NA
902,"EX",44850,"Pluchea glutinosa",NA,NA,NA
902,"EX",22696615,"Podiceps andinus",NA,NA,NA
902,"EX",22696577,"Podilymbus gigas",NA,NA,NA
902,"EX",17874,"Pogonichthys ciscoides",NA,NA,NA
902,"EX",22732926,"Pomarea fluxa",NA,NA,NA
902,"EX",22732936,"Pomarea nukuhivae",NA,NA,NA
902,"EX",22724444,"Pomarea pomarea",NA,NA,NA
902,"EX",22728902,"Poodytes rufescens",NA,NA,NA
902,"EX",22692801,"Porphyrio albus",NA,NA,NA
902,"EX",22728726,"Porphyrio caerulescens",NA,NA,NA
902,"EX",22728732,"Porphyrio kukwiedei",NA,NA,NA
902,"EX",22728833,"Porphyrio mantelli",NA,NA,NA
902,"EX",62263064,"Porphyrio paepae",NA,NA,NA
902,"EX",18090,"Posticobia norfolkensis",NA,NA,NA
902,"EX",18103,"Potorous platyops",NA,NA,NA
902,"EX",35903,"Pouteria stenophylla",NA,NA,NA
902,"EX",35913,"Pradosia argentea",NA,NA,NA
902,"EX",35920,"Pradosia glaziovii",NA,NA,NA
902,"EX",35926,"Pradosia mutisii",NA,NA,NA
902,"EX",18135,"Priapella bonita",NA,NA,NA
902,"EX",18220,"Procambarus angustatus",NA,NA,NA
902,"EX",18338,"Prolagus sardus",NA,NA,NA
902,"EX",62289108,"Prosobonia cancellata",NA,NA,NA
902,"EX",22728772,"Prosobonia ellisi",NA,NA,NA
902,"EX",22693330,"Prosobonia leucoptera",NA,NA,NA
902,"EX",18384,"Prototroctes oxyrhynchus",NA,NA,NA
902,"EX",22685156,"Psephotellus pulcherrimus",NA,NA,NA
902,"EX",184618,"Pseudamnicola barratei",NA,NA,NA
902,"EX",184524,"Pseudamnicola desertorum",NA,NA,NA
902,"EX",184753,"Pseudamnicola doumeti",NA,NA,NA
902,"EX",184742,"Pseudamnicola globulina",NA,NA,NA
902,"EX",184497,"Pseudamnicola latasteana",NA,NA,NA
902,"EX",184558,"Pseudamnicola oudrefica",NA,NA,NA
902,"EX",184731,"Pseudamnicola ragia",NA,NA,NA
902,"EX",184612,"Pseudamnicola singularis",NA,NA,NA
902,"EX",135292,"Pseudobactricia ridleyi",NA,NA,NA
902,"EX",18487,"Pseudocampylaea loweii",NA,NA,NA
902,"EX",29614,"Pseudohelenoconcha spurca",NA,NA,NA
902,"EX",75927882,"Pseudomys auritus",NA,NA,NA
902,"EX",18564,"Pseudomys glaucus",NA,NA,NA
902,"EX",18551,"Pseudomys gouldii",NA,NA,NA
902,"EX",58811,"Pseudophilautus adspersus",NA,NA,NA
902,"EX",58835,"Pseudophilautus dimbullae",NA,NA,NA
902,"EX",58839,"Pseudophilautus eximius",NA,NA,NA
902,"EX",58840,"Pseudophilautus extirpo",NA,NA,NA
902,"EX",58852,"Pseudophilautus halyi",NA,NA,NA
902,"EX",58855,"Pseudophilautus hypomelas",NA,NA,NA
902,"EX",58862,"Pseudophilautus leucorhinus",NA,NA,NA
902,"EX",136000,"Pseudophilautus maia",NA,NA,NA
902,"EX",58869,"Pseudophilautus malcolmsmithi",NA,NA,NA
902,"EX",58877,"Pseudophilautus nanus",NA,NA,NA
902,"EX",58878,"Pseudophilautus nasutus",NA,NA,NA
902,"EX",58883,"Pseudophilautus oxyrhynchus",NA,NA,NA
902,"EX",136163,"Pseudophilautus pardus",NA,NA,NA
902,"EX",58895,"Pseudophilautus rugatus",NA,NA,NA
902,"EX",58919,"Pseudophilautus stellatus",NA,NA,NA
902,"EX",58924,"Pseudophilautus temporalis",NA,NA,NA
902,"EX",58931,"Pseudophilautus variabilis",NA,NA,NA
902,"EX",58938,"Pseudophilautus zal",NA,NA,NA
902,"EX",58939,"Pseudophilautus zimmeri",NA,NA,NA
902,"EX",40747,"Pseudophoxinus handlirschi",NA,NA,NA
902,"EX",44867,"Psiadia schweinfurthii",NA,NA,NA
902,"EX",37904,"Psidium dumetorum",NA,NA,NA
902,"EX",22728696,"Psittacara labati",NA,NA,NA
902,"EX",22685465,"Psittacula exsul",NA,NA,NA
902,"EX",22685437,"Psittacula wardi",NA,NA,NA
902,"EX",22728800,"Pterodroma rupinarum",NA,NA,NA
902,"EX",18718,"Pteropus brunneus",NA,NA,NA
902,"EX",18749,"Pteropus pilosus",NA,NA,NA
902,"EX",18761,"Pteropus subniger",NA,NA,NA
902,"EX",18763,"Pteropus tokudae",NA,NA,NA
902,"EX",22691495,"Ptilinopus mercierii",NA,NA,NA
902,"EX",44504,"Ptychochromis onilahy",NA,NA,NA
902,"EX",18912,"Pupilla obliquicosta",NA,NA,NA
902,"EX",40048,"Pyrgulopsis nevadensis",NA,NA,NA
902,"EX",103682916,"Pyrocephalus dubius",NA,NA,NA
902,"EX",19057,"Quintalia flosculus",NA,NA,NA
902,"EX",19058,"Quintalia stoddartii",NA,NA,NA
902,"EX",22724314,"Quiscalus palustris",NA,NA,NA
902,"EX",39212,"Radula visianica",NA,NA,NA
902,"EX",22690059,"Raphus cucullatus",NA,NA,NA
902,"EX",19344,"Rattus macleari",NA,NA,NA
902,"EX",19351,"Rattus nativitatis",NA,NA,NA
902,"EX",35044,"Rauvolfia nukuhivensis",NA,NA,NA
902,"EX",19440,"Rhachis comorensis",NA,NA,NA
902,"EX",19441,"Rhachis sanguineus",NA,NA,NA
902,"EX",168122,"Rhachistia aldabrae",NA,NA,NA
902,"EX",19460,"Rhantus novacaledoniae",NA,NA,NA
902,"EX",19461,"Rhantus orbignyi",NA,NA,NA
902,"EX",19462,"Rhantus papuanus",NA,NA,NA
902,"EX",19475,"Rheobatrachus silus",NA,NA,NA
902,"EX",19476,"Rheobatrachus vitellinus",NA,NA,NA
902,"EX",19490,"Rhinichthys deaconi",NA,NA,NA
902,"EX",22720745,"Rhodacanthis flaviceps",NA,NA,NA
902,"EX",22720749,"Rhodacanthis palmeri",NA,NA,NA
902,"EX",19695,"Rhyacophila amabilis",NA,NA,NA
902,"EX",19724,"Rhyncogonus bryani",NA,NA,NA
902,"EX",19741,"Romankenkius pedderensis",NA,NA,NA
902,"EX",135636,"Romanogobio antipai",NA,NA,NA
902,"EX",4288,"Rucervus schomburgki",NA,NA,NA
902,"EX",36021,"Ryania speciosa var. mutisii","mutisii","var.",NA
902,"EX",61190,"Salmo pallaryi",NA,NA,NA
902,"EX",19873,"Salvelinus agassizii",NA,NA,NA
902,"EX",135421,"Salvelinus neocomensis",NA,NA,NA
902,"EX",135539,"Salvelinus profundus",NA,NA,NA
902,"EX",168200,"Samoana inflata",NA,NA,NA
902,"EX",97908360,"Sanicula kauaiensis",NA,NA,NA
902,"EX",30406,"Santalum fernandezianum",NA,NA,NA
902,"EX",22689496,"Sceloglaux albifacies",NA,NA,NA
902,"EX",44979051,"Scelotes guentheri",NA,NA,NA
902,"EX",97909097,"Schiedea amplexicaulis",NA,NA,NA
902,"EX",20074,"Scotorythra megalophylla",NA,NA,NA
902,"EX",20075,"Scotorythra nesiotes",NA,NA,NA
902,"EX",31917,"Shorea cuspidata",NA,NA,NA
902,"EX",61503076,"Sicyos villosus",NA,NA,NA
902,"EX",20207,"Siettitia balsetensis",NA,NA,NA
902,"EX",20257,"Sinployea canalis",NA,NA,NA
902,"EX",20258,"Sinployea decorticata",NA,NA,NA
902,"EX",20259,"Sinployea harveyensis",NA,NA,NA
902,"EX",20260,"Sinployea otareae",NA,NA,NA
902,"EX",20261,"Sinployea planospira",NA,NA,NA
902,"EX",20262,"Sinployea proxima",NA,NA,NA
902,"EX",20263,"Sinployea rudis",NA,NA,NA
902,"EX",20264,"Sinployea tenuicostata",NA,NA,NA
902,"EX",20265,"Sinployea youngi",NA,NA,NA
902,"EX",196768,"Sitalcicus gardineri",NA,NA,NA
902,"EX",20322,"Solenodon marcanoi",NA,NA,NA
902,"EX",40053,"Somatogyrus alcoviensis",NA,NA,NA
902,"EX",20350,"Somatogyrus amnicoloides",NA,NA,NA
902,"EX",20355,"Somatogyrus crassilabris",NA,NA,NA
902,"EX",20370,"Somatogyrus wheeleri",NA,NA,NA
902,"EX",201488,"Spirobolellus praslinus",NA,NA,NA
902,"EX",43927,"Sporobolus durus",NA,NA,NA
902,"EX",107428233,"Stachytarpheta fallax",NA,NA,NA
902,"EX",177724,"Stagnicola pilsbryi",NA,NA,NA
902,"EX",62798337,"Stellaria elatinoides",NA,NA,NA
902,"EX",31011,"Stenocarpus dumbeensis",NA,NA,NA
902,"EX",32923,"Sterculia khasiana",NA,NA,NA
902,"EX",196290,"Stipax triangulifer",NA,NA,NA
902,"EX",20867,"Stonemyia volutina",NA,NA,NA
902,"EX",30393,"Streblorrhiza speciosa",NA,NA,NA
902,"EX",20995,"Stygobromus lucifugus",NA,NA,NA
902,"EX",21120,"Stypodon signifer",NA,NA,NA
902,"EX",21178,"Sus bucculentus",NA,NA,NA
902,"EX",21250,"Syncaris pasadenae",NA,NA,NA
902,"EX",22696558,"Tachybaptus rufolavatus",NA,NA,NA
902,"EX",21286,"Tachygyia microlepis",NA,NA,NA
902,"EX",21338,"Taipidon anceyana",NA,NA,NA
902,"EX",21339,"Taipidon marquesana",NA,NA,NA
902,"EX",21340,"Taipidon octolamellata",NA,NA,NA
902,"EX",21530,"Taudactylus diurnus",NA,NA,NA
902,"EX",61394,"Telestes ukliva",NA,NA,NA
902,"EX",21663,"Tetradactylus eastwoodae",NA,NA,NA
902,"EX",97909271,"Tetramolopium consanguineum subsp. consanguineum","consanguineum","subsp.",NA
902,"EX",21718,"Thaumatodon multilamellata",NA,NA,NA
902,"EX",196286,"Thomasettia seychellana",NA,NA,NA
902,"EX",22728791,"Threskiornis solitarius",NA,NA,NA
902,"EX",21866,"Thylacinus cynocephalus",NA,NA,NA
902,"EX",21920,"Tischeria perplexa",NA,NA,NA
902,"EX",103192401,"Tokea orthostichon",NA,NA,NA
902,"EX",29615,"Tomigerus gibberulus",NA,NA,NA
902,"EX",29616,"Tomigerus turbinatus",NA,NA,NA
902,"EX",21996,"Tornelasmias capricorni",NA,NA,NA
902,"EX",22698593,"Traversia lyalli",NA,NA,NA
902,"EX",22087,"Triaenodes phalacris",NA,NA,NA
902,"EX",22088,"Triaenodes tridonata",NA,NA,NA
902,"EX",62274163,"Tribonyx hodgenorum",NA,NA,NA
902,"EX",22147,"Trigonoscuta rossi",NA,NA,NA
902,"EX",22148,"Trigonoscuta yorbalindae",NA,NA,NA
902,"EX",62798347,"Trilepidea adamsii",NA,NA,NA
902,"EX",60792,"Tristramella intermedia",NA,NA,NA
902,"EX",61365,"Tristramella magdelainae",NA,NA,NA
902,"EX",61372,"Tristramella sacra",NA,NA,NA
902,"EX",22209,"Tritocleis microphylla",NA,NA,NA
902,"EX",30561,"Trochetiopsis melanoxylon",NA,NA,NA
902,"EX",22248,"Trochoidea picardi",NA,NA,NA
902,"EX",22342,"Tropidophora desmazuresi",NA,NA,NA
902,"EX",22343,"Tropidophora semilineata",NA,NA,NA
902,"EX",22379,"Tropodiaptomus ctenopus",NA,NA,NA
902,"EX",22708835,"Turdus ravidus",NA,NA,NA
902,"EX",22705595,"Turnagra capensis",NA,NA,NA
902,"EX",22728820,"Turnagra tanagra",NA,NA,NA
902,"EX",22607,"Typhlops cariei",NA,NA,NA
902,"EX",22740,"Unio cariei",NA,NA,NA
902,"EX",91292433,"Unio madagascariensis",NA,NA,NA
902,"EX",91292882,"Unio malgachensis",NA,NA,NA
902,"EX",22728670,"Upupa antaios",NA,NA,NA
902,"EX",45081,"Valerianella affinis",NA,NA,NA
902,"EX",43993,"Vanvoorstia bennettiana",NA,NA,NA
902,"EX",191546,"Vernonia sechellensis",NA,NA,NA
902,"EX",165210,"Viola cryana",NA,NA,NA
902,"EX",22720784,"Viridonia sagittirostris",NA,NA,NA
902,"EX",171432,"Vitrea storchi",NA,NA,NA
902,"EX",23033,"Vitrinula chaunax",NA,NA,NA
902,"EX",23034,"Vitrinula chichijimana",NA,NA,NA
902,"EX",23035,"Vitrinula hahajimana",NA,NA,NA
902,"EX",31036,"Weinmannia spiraeoides",NA,NA,NA
902,"EX",31213,"Wendlandia angustifolia",NA,NA,NA
902,"EX",97910096,"Wikstroemia hanalei",NA,NA,NA
902,"EX",30971,"Wikstroemia skottsbergiana",NA,NA,NA
902,"EX",31311,"Xanthostemon sebertii",NA,NA,NA
902,"EX",22698580,"Xenicus longipes",NA,NA,NA
902,"EX",136515,"Xenothrix mcgregori",NA,NA,NA
902,"EX",23164,"Xystichromis bayoni",NA,NA,NA
902,"EX",41667,"Zalophus japonicus",NA,NA,NA
902,"EX",22728760,"Zapornia astrictocarpus",NA,NA,NA
902,"EX",22692708,"Zapornia monasa",NA,NA,NA
902,"EX",22728757,"Zapornia nigra",NA,NA,NA
902,"EX",22692672,"Zapornia palmeri",NA,NA,NA
902,"EX",22692693,"Zapornia sandwichensis",NA,NA,NA
902,"EX",171131,"Zonites santoriniensis",NA,NA,NA
902,"EX",171588,"Zonites siphnicus",NA,NA,NA
902,"EX",22708535,"Zoothera terrestris",NA,NA,NA
902,"EX",103889155,"Zosterops conspicillatus",NA,NA,NA
902,"EX",103889951,"Zosterops semiflavus",NA,NA,NA
902,"EX",22714223,"Zosterops strenuus",NA,NA,NA
